input,given,family,orcid,name,identifier,department,degree,start,end
"Park,Albert",Albert Sanghoon,Park,0000-0002-7450-5568,University of Cambridge,2152,"Dept. of Politics and International Studies, Centre of Development Studies",MPhil,2013,2014
"Park,Albert",Albert Sanghoon,Park,0000-0002-7450-5568,Massachusetts Institute of Technology,2167,Dept. of Materials Science and Engineering,Bachelor of Science,2004,2008
"Park,Albert",Won(Albert),Park,0009-0003-3690-6621,,,,,,
"Park,Albert",Albert L.,Park,0000-0002-0773-570X,,,,,,
"Rejas,Daniel",Jonathan Daniel,arellano rejas,0000-0003-0985-7476,,,,,,
"Rejas,Daniel",Daniel Ramiro Elías,Vallejos Rejas,0009-0000-5852-3160,Universidad Privada del Valle,https://ror.org/03wjn2094,"Medicine, Faculty of Health Sciences",Bachelor's degree,2023,
"Yang,April",April,Yang,0000-0001-9170-8394,,,,,,
"Yang,April",April,Yang,0009-0009-7798-4590,,,,,,
"Yang,April",april,yang,0000-0002-4212-6547,,,,,,
"Chan,Elliot",Elliot,Chan,0000-0002-6784-5337,,,,,,
"Chan,Elliot",Elliot,Chan,0000-0001-5548-8611,,,,,,
"Chan,Elliot",Elliot,Chan,0009-0007-2211-2125,,,,,,
"Chan,Elliot",Elliot,Chan,0009-0001-9774-8570,,,,,,
"Chan,Elliot",Elliot,Chan,0000-0001-8807-8264,University of York,,Physics,PhD in Biophysics,2019,2023
"Chan,Elliot",Elliot,Chan,0000-0001-8807-8264,University of York,,Physics,BSc Theoretical Physics,2016,2019
"Chen,Irene",Irene,Chen,0000-0002-6574-5105,,,,,,
"Chen,Irene",Irene,Chen,0000-0002-5800-5213,University of California Berkeley,1438,Integrative Biology,Bachelor of Arts,,
"Chen,Irene",Irene,Chen,0000-0002-5800-5213,University of California Berkeley,1438,Nutritional Sciences and Molecular Toxicology,Bachelor of Science,,
"Chen,Irene",Irene,Chen,0000-0002-5800-5213,Fordham University,5923,Education,Master of Science,,
"Chen,Irene",Irene ,Chen,0000-0002-5766-9253,UCSF Medical Center,21771,,,,
"Chen,Irene",Irene ,Chen,0000-0002-5766-9253,University of California San Diego,8784,,,2013,2016
"Chen,Irene",Irene,Chen,0009-0009-0785-8986,,,,,,
"Chen,Irene",Irene,Chen,0000-0003-3607-1268,,,,,,
"Chen,Irene",Irene,Chen,0000-0002-3080-0709,Wayne State University School of Medicine,,,MD,2018,
"Chen,Irene",Irene,Chen,0009-0009-2189-211X,,,,,,
"Chen,Irene",Irene,Chen,0000-0001-9358-4460,,,,,,
"Chen,Irene",Irene,Chen,0009-0009-4408-6735,,,,,,
"Chen,Irene",Irene,Chen,0000-0003-0173-9133,Massachusetts Institute of Technology,2167,Computer Science,PhD,2016,2022
"Chen,Irene",Irene,Chen,0000-0003-0173-9133,Harvard College,124049,,AB/SM,2010,2014
"Chen,Irene",Irene,Chen,0000-0002-8311-7428,,,,,,
"Chen,Irene",Irene,Chen,0000-0001-6040-7927,Harvard University,1812,Biophysics,Ph.D.,2001,2007
"Chen,Irene",Irene,Chen,0000-0001-6040-7927,Harvard Medical School,1811,,M.D.,1999,2007
"Chen,Irene",Irene,Chen,0000-0001-6040-7927,Harvard University,,Chemistry,A.B.,1995,1999
"Chen,Irene",Irene,Chen,0000-0001-5202-2111,,,,,,
"Chen,Irene",Irene,Chen,0009-0007-5735-7069,Johns Hopkins University,https://ror.org/00za53h95,Pharmacology and Molecular Sciences,PhD,2023,
"Chen,Irene",Irene,Chen,0009-0007-5735-7069,Virginia Tech,https://ror.org/02smfhw86,School of Neuroscience,Bachelor of Science Degree,2018,2021
"Chen,Irene",Irene Jiayao,Chen,0000-0001-5470-655X,,,,,,
"Chen,Irene",Irene Ying Jen,Chen,0009-0006-6215-3944,,,,,,
"Dibble,Conor",Conor,Dibble,0009-0006-7740-2624,,,,,,
"Fletcher,Nicholas",Nicholas,Fletcher,0000-0001-9274-5832,,,,,,
"Fletcher,Nicholas",Nicholas,Fletcher,0000-0002-2601-4940,,,,,,
"Fletcher,Nicholas",Nicholas,Fletcher,0000-0002-8583-819X,Cornell University,grid.5386.8,Ecology and Evolutionary Biology,PhD,2012,2019
"Fletcher,Nicholas",Nicholas,Fletcher,0000-0001-5146-8891,,,,,,
"Fletcher,Nicholas",Nicholas,Fletcher,0000-0002-6289-2361,University of Oxford,6396,Inorganic Chemistry,D.Phil.,1991,1995
"Fletcher,Nicholas",Nicholas,Fletcher,0000-0002-6289-2361,University of Bristol School of Chemistry,152332,Chemistry,B.Sc. First Class,1988,1991
"Fletcher,Nicholas",Nicholas,Fletcher,0000-0003-3479-9845,,,,,,
"Fletcher,Nicholas",Nicholas,Fletcher,0000-0002-2993-833X,University of Queensland,1974,Australian Institute for Bioengineering and Nanotechnology,PhD (Bioengineering),2010,2014
"Fletcher,Nicholas",Nicholas,Fletcher,0000-0002-2993-833X,University of Queensland,,,Bachelor of Biotechnology (Hons 1),2006,2009
"Hendrickson,Katie",Katie,Hendrickson,0000-0001-6936-2665,,,,,,
"Lovenburg,Vanessa",Vanessa,Lovenburg,0000-0003-4440-1802,,,,,,
"Minnich,Amanda",Amanda,Minnich,0000-0001-8191-5322,,,,,,
"Ozog,Stosh",Stosh,Ozog,0000-0002-2120-9140,"University of California, San Diego",grid.266100.3,School of Medicine,MD,2013,2021
"Ozog,Stosh",Stosh,Ozog,0000-0002-2120-9140,Scripps Research Institute,478079,Immunology and Microbiology,PhD,2015,2019
"Pena,Danielle",DANIELLE,COELHO PENA,0000-0003-3579-2231,,,,,,
"Pena,Danielle",Danielle,Braga Pena Franck,0000-0002-9221-6321,,,,,,
"Pena,Danielle",DANIELLE,PENA DE OLIVEIRA,0000-0002-1318-1758,,,,,,
"Pena,Danielle",DANIELLE,BRAGA PENA FRANCK,0000-0003-2473-0481,Universidade Federal de Juiz de Fora,28113,Faculdade de Enfermagem,Mestranda ,2017,
"Pena,Danielle",Danielle,de la Pena,0000-0002-6945-7434,,,,,,
"Title,Alexandra",Alexandra ,Title,0009-0004-9289-0836,,,,,,
"Wilcox,Rebecca",Rebecca,Wilcox,0000-0002-3099-0848,,,,,,
"Wilcox,Rebecca",Rebecca,Wilcox,0009-0004-1253-0495,University of South Carolina,,Biology,B.S in Biology,2019,2023
"Wilcox,Rebecca",Rebecca,Wilcox,0000-0002-6776-3737,,,,,,
"Wilcox,Rebecca",Rebecca ,Wilcox ,0009-0006-3567-6336,,,,,,
"Will,Ian",Ian,Will,0000-0002-2396-6778,University of Central Florida,6243,Biology,"Integrative Biology, PhD",2018,2022
"Will,Ian",Ian,Will,0000-0002-2396-6778,Ludwig-Maximilians-Universitat Munchen,9183,Biology,"Biology, MSc.",2013,2015
"Will,Ian",Ian,Will,0000-0002-2396-6778,University of California Berkeley,1438,Integrative Biology,"Integrative Biology, BA",2006,2009
"Wilson,Ryan",Ryan,Wilson,0000-0002-1781-4372,,,,,,
"Wilson,Ryan",Ryan,Wilson,0000-0003-3339-7107,Indiana University Bloomington,1771,Department of Geological Sciences,"Ph.D. Shale Sedimentology, Sequence Stratigraphy, and Unconventional Characterization",2011,2015
"Wilson,Ryan",Ryan,Wilson,0000-0003-3339-7107,Indiana University Bloomington,1771,Department of Geological Sciences,"M.S. Shale Sedimentology, Sequence Stratigraphy, and Unconventional Characterization",2009,2012
"Wilson,Ryan",Ryan,Wilson,0000-0003-3339-7107,University of Cincinnati,,Department of Geology,B.S. in Geology/Physics,2005,2009
"Wilson,Ryan",ryan,wilson,0000-0002-5273-2970,,,,,,
"Wilson,Ryan",Ryan,Wilson,0000-0002-7317-0671,,,,,,
"Wilson,Ryan",Ryan,Wilson,0000-0001-9295-1425,,,,,,
"Wilson,Ryan",Ryan,Wilson,0000-0002-1553-0659,,,,,,
"Wilson,Ryan",Ryan,Wilson,0000-0002-2336-8946,Queen's University Belfast,1596,Medicine,MB BCh BAO,2005,2010
"Wilson,Ryan",Ryan,Wilson,0000-0003-2349-6013,,,,,,
"Wilson,Ryan",Ryan,Wilson,0000-0002-1800-8153,"University of California, San Francisco",https://ror.org/043mz5j54,,MD,2023,2028
"Wilson,Ryan",Ryan,Wilson,0000-0002-1800-8153,Harvard University,https://ror.org/03vek6s52,Molecular and Cellular Biology,A.B. in Neuroscience,2017,2021
"Wilson,Ryan",Ryan,Wilson,0000-0001-9063-8021,,,,,,
"Wilson,Ryan",Ryan,Wilson,0000-0002-0298-8409,University of Minnesota,https://ror.org/017zqws13,Chemistry,Doctor of Philosophy,2018,2024
"Wilson,Ryan",Ryan,Wilson,0000-0002-0298-8409,James Madison University,https://ror.org/028pmsz77,Chemistry and Biochemistry,Bachelor of Science,2014,2018
"Wilson,Ryan",Ryan,Wilson,0009-0007-5578-629X,,,,,,
"Wilson,Ryan",Ryan,Wilson,0009-0006-2358-7934,,,,,,
"Wilson,Ryan",Ryan,Wilson,0009-0009-1463-7743,,,,,,
"Wilson,Ryan",Ryan,Wilson,0009-0006-3057-7996,,,,,,
"Wilson,Ryan",Ryan,Wilson,0000-0003-3870-1673,,,,,,
"Wilson,Ryan",Ryan,Wilson,0009-0009-4490-7724,,,,,,
"Wilson,Ryan",Ryan,Wilson,0009-0004-1783-7402,,,,,,
"Wilson,Ryan",Ryan,Wilson,0009-0008-0155-081X,,,,,,
"Wilson,Ryan",Ryan,Wilson,0000-0002-4632-3898,,,,,,
"Wilson,Ryan",Ryan,Wilson,0009-0001-4565-4329,,,,,,
"Wilson,Ryan",Ryan,Wilson,0000-0002-2955-7393,,,,,,
"Wilson,Ryan",Ryan,Wilson,0000-0002-0191-2410,,,,,,
"Wilson,Ryan",Ryan,Wilson,0000-0001-7740-7771,Utah State University,4606,,Ph.D. Wildlife Management,2006,2010
"Wilson,Ryan",Ryan,Wilson,0000-0001-7740-7771,University of Arizona,8041,,M.S. Natural Resources,2004,2006
"Wilson,Ryan",Ryan,Wilson,0000-0001-7740-7771,University of Alaska Fairbanks,11414,,B.S. Wildlife Biology,1999,2003
"Wilson,Ryan",Ryan,Wilson,0000-0001-7740-7771,University of Alaska Fairbanks,11414,,B.S. Statistics,1999,2003
"Wilson,Ryan",Ryan,Wilson-Parr,0009-0005-9490-4987,,,,,,
"Butler, Jennifer",Jennifer,Butler,0000-0001-8796-7799,,,,,,
"Butler, Jennifer",Jennifer,Butler,0000-0002-9047-6955,,,,,,
"Butler, Jennifer",Jennifer,Butler,0000-0001-6432-9874,,,,,,
"Butler, Jennifer",Jennifer,Butler,0000-0002-4265-2176,,,,,,
"Butler, Jennifer",Jennifer,Butler,0000-0002-9957-8608,National Chengchi University,https://ror.org/03rqk8h36,College of Social Science,Ph.D.,,
"Butler, Jennifer",Jennifer,Butler,0000-0001-5804-9913,,,,,,
"Butler, Jennifer",Jennifer,Butler,0009-0000-4381-757X,,,,,,
"Butler, Jennifer",Jennifer,Butler,0000-0002-0467-813X,Royal Australasian College of Physicians,7796,,FRACP,,
"Butler, Jennifer",Jennifer,Butler,0000-0002-0467-813X,University of Otago,2495,,MbChB,,
"Butler, Jennifer",Jennifer,Butler,0000-0003-0358-8260,,,,,,
"Butler, Jennifer",Jennifer,Butler,0000-0002-4323-4101,University of Newcastle upon Tyne,https://ror.org/01kj2bm70,Population Health Sciences Institute ,Public Health and Health Service Research MSc ,2018,2020
"Butler, Jennifer",Jennifer,Butler,0000-0002-4323-4101,University of Sheffield,https://ror.org/05krs5044,Speech and Language Therapy,Human Communication Sciences BMedSci ,2006,2010
"Butler, Jennifer",Jennifer,Butler,0000-0002-1397-3587,,,,,,
"Butler, Jennifer",Jennifer,Butler,0009-0002-1767-9163,,,,,,
"Butler, Jennifer",Jennifer,Butler,0000-0002-0468-9955,,,,,,
"Butler, Jennifer",Jennifer Suzanne,Butler,0000-0002-5681-5677,,,,,,
"Chang, Yanni Michlle",yanni,chang,0000-0003-0914-0782,,,,,,
"Chang, Yanni Michlle",Yanni,Chang,0000-0002-9999-8274,The University of Texas at Arlington,12329,Mechanical and Aerospace Engineering,Ph.D,2016,
"Chang, Yanni Michlle",Yanni,Chang,0000-0001-6750-9985,,,,,,
"Dugan, Jessica Ann",Jessica,Dugan,0000-0001-9005-6945,,,,,,
"Dugan, Jessica Ann",Jessica,Dugan,0009-0008-9434-5582,,,,,,
"Feng, Chris",Chris,Feng,0000-0002-7907-1818,,,,,,
"Kelly-Garrick, Caitlin",Caitlin,Kelly,0000-0001-8102-0430,University of Oxford,6396,Worcester College,,,
"Kelly-Garrick, Caitlin",Caitlin,Kelly,0009-0001-8390-8422,,,,,,
"Kelly-Garrick, Caitlin",Caitlin,Kelly,0009-0002-1838-7509,Indiana Wesleyan University,https://ror.org/04hrnch96,,MA in Ministry Leadership: Non-Profit Leadership,2016,2018
"Kelly-Garrick, Caitlin",Caitlin,Kelly,0009-0002-1838-7509,University of Northern Iowa,https://ror.org/02h4qpx12,"Department of Sociology, Anthropology, and Criminology",BA in Anthropology,2012,2015
"Kelly-Garrick, Caitlin",Caitlin,Kelly,0000-0002-8448-5636,,,,,,
"Kelly-Garrick, Caitlin",Caitlin,Kelly,0000-0001-9887-8249,University of Oxford,6396,Somerville College,,,
"Kelly-Garrick, Caitlin",Caitlin,Kelly,0000-0001-5466-7634,University of Queensland,grid.1003.2,School of Communication and Arts,Master of Philosophy,2021,2025
"Kelly-Garrick, Caitlin",Caitlin,Kelly,0000-0001-5466-7634,James Cook University,grid.1011.1,,Bachelor of Arts Honours,2019,2019
"Kelly-Garrick, Caitlin",Caitlin,Kelly,0000-0001-5466-7634,James Cook University,grid.1011.1,,Bachelor of Arts,2016,2019
"Kelly-Garrick, Caitlin",Caitlin,Kelly,0000-0002-3679-6448,,,,,,
"Kelly-Garrick, Caitlin",Caitlin,Kelly,0009-0002-9006-4341,,,,,,
"Kelly-Garrick, Caitlin",Caitlin,Kelly,0000-0002-4656-3031,,,,,,
"Kelly-Garrick, Caitlin",Caitlin,Kelly,0009-0006-8575-681X,,,,,,
"Kelly-Garrick, Caitlin",Caitlin,Kelly,0009-0000-7746-3634,,,,,,
"Kelly-Garrick, Caitlin",Caitlin ,Daugherty-Kelly ,0000-0002-0812-4046,,,,,,
"Leiboff, Samuel",Samuel,Leiboff,0000-0002-6623-1181,,,,,,
"Letchworth, Robert",Robert,Letchworth,0009-0001-8943-2218,,,,,,
"Mai, Quynh Nhu Ranitea",Nhu Quynh,Mai,0000-0002-1860-844X,,,,,,
"Mai, Quynh Nhu Ranitea",Nhu Thi Quynh,Mai,0000-0001-6259-7138,Yeungnam University,https://ror.org/05yc6p159,Medical Biotechnology ,PhD student,2023,
"Mai, Quynh Nhu Ranitea",Nhu Thi Quynh,Mai,0000-0001-6259-7138,Chonnam National University - Yeosu Campus,35033,Department of Biotechnology ,MSc student,2022,2023
"Mai, Quynh Nhu Ranitea",Nhu Thi Quynh,Mai,0000-0001-6259-7138,"Vietnam National University, Ho Chi Minh City",https://ror.org/00waaqh38,Department of Biotechnology ,Bachelor of Science,2017,2022
"Mai, Quynh Nhu Ranitea",Thi Quynh Nhu,Mai,0009-0004-7470-7647,Da Nang University of Economics,https://ror.org/056sktz68,Acccounting,Master,2008,
"Mai, Quynh Nhu Ranitea",Thi Quynh Nhu,Mai,0009-0004-7470-7647,Duy Tan University,https://ror.org/05ezss144,Acccounting,Bachelor,2004,
"Mai, Quynh Nhu Ranitea",Quynh,Mai,0000-0002-6199-2096,,,,,,
"Mai, Quynh Nhu Ranitea",Quynh,Mai,0009-0000-8151-633X,,,,,,
"Mai, Quynh Nhu Ranitea",Quynh,Vu Mai,0009-0001-9550-939X,,,,,,
"Mai, Quynh Nhu Ranitea",Quynh-Anh,Mai,0000-0003-2399-9593,,,,,,
"Mai, Quynh Nhu Ranitea",Diem-Quynh,Mai,0000-0002-5777-1899,,,,,,
"Mai, Quynh Nhu Ranitea",Nguyen Quynh,Mai,0000-0001-7658-7328,,,,,,
"Mai, Quynh Nhu Ranitea",Thu Quynh,Mai,0009-0007-8526-5866,,,,,,
"Mai, Quynh Nhu Ranitea",Thuy Quynh,Mai,0009-0006-3523-1388,VNU University of Science,https://ror.org/05w54hk79,Physics,MSc,2023,
"Mai, Quynh Nhu Ranitea",Thuy Quynh,Mai,0009-0006-3523-1388,VNU University of Science,https://ror.org/05w54hk79,Physics,Bachelor,2019,2023
"Mai, Quynh Nhu Ranitea",QUYNH,LE NGUYEN MAI,0009-0005-5932-5576,,,,,,
"Mai, Quynh Nhu Ranitea",Thi Quynh Anh,Mai,0009-0004-6765-0152,,,,,,
"Mai, Quynh Nhu Ranitea",Lan Thi Quynh,Mai,0000-0002-1508-330X,University of Queensland,1974,School of Social Science,PhD,2009,2015
"Mai, Quynh Nhu Ranitea",Mai Quynh Phuong,Mai Quynh Phuong,0009-0005-2968-2185,,,,,,
"Phuong, Mark",Mark,Phuong,0000-0001-7685-9813,,,,,,
"Starrs, Carlin",Carlin,Starrs,0000-0003-2009-4203,University of California Berkeley,1438,"Environmental Science, Policy and Management",Masters of Forestry,2016,2017
"Starrs, Carlin",Carlin,Starrs,0000-0003-2009-4203,University of California Berkeley,,"Environmental Science, Policy and Management","Bachelors of Science, Forestry (Professional Specialization)",2007,2011
"Thomas, Eric",Eric,Thomas,0000-0002-6609-5626,,,,,,
"Thomas, Eric",Eric,Thomas,0000-0001-8997-0481,Colorado State University,,Natural Resources,BS in Watershed Science,2013,2017
"Thomas, Eric",Eric,Thomas,0000-0002-5336-8146,,,,,,
"Thomas, Eric",Eric,Thomas,0000-0001-6883-1183,,,,,,
"Thomas, Eric",Eric,Thomas,0000-0003-0984-7593,,,,,,
"Thomas, Eric",ERIC ,THOMAS,0000-0003-4835-2657,,,,,,
"Thomas, Eric",Eric,Thomas,0009-0005-3498-5471,,,,,,
"Thomas, Eric",Eric,Thomas,0009-0008-4897-7191,,,,,,
"Thomas, Eric",Eric,Thomas,0009-0004-6180-857X,,,,,,
"Thomas, Eric",Eric,Thomas,0009-0009-7729-7686,,,,,,
"Thomas, Eric",Eric,Thomas,0000-0002-3656-9181,,,,,,
"Thomas, Eric",Eric,Thomas,0000-0003-1520-9483,,,,,,
"Thomas, Eric",Eric,Thomas,0009-0007-1972-8172,,,,,,
"Thomas, Eric",Eric,Thomas,0009-0007-1151-5834,,,,,,
"Thomas, Eric",Eric,Thomas,0000-0003-0057-7195,"University of North Carolina, Chapel Hill",,Anthropology,Ph.D.,2014,2020
"Thomas, Eric",Eric,Thomas,0000-0003-0057-7195,University of North Carolina at Chapel Hill,2331,Anthropology,MA,2014,2016
"Thomas, Eric",Eric,Thomas,0000-0003-0057-7195,Hamilton College,2576,Anthropology,BA,2005,2009
"Thomas, Eric",Eric,Thomas,0009-0001-1037-7878,,,,,,
"Thomas, Eric",Eric,Thomas,0009-0004-1671-0215,,,,,,
"Thomas, Eric",Eric Heywood,Thomas,0009-0000-3729-3140,,,,,,
"Thomas, Eric",Eric,Thomas Agostinho,0000-0003-3490-3905,Universidade de São Paulo,http://dx.doi.org/10.13039/501100005639,,,2019,
"Tribull, Carly",Carly,Tribull,0000-0002-1044-0486,,,,,,
"Williams, Lauren",Lauren,Williams,0000-0001-9634-4104,,,,,,
"Williams, Lauren",Lauren,Williams,0000-0002-1064-3240,,,,,,
"Williams, Lauren",Lauren,Williams,0000-0001-7868-9176,,,,,,
"Williams, Lauren",Lauren,Williams,0000-0001-9526-9536,,,,,,
"Williams, Lauren",Lauren,Williams,0000-0003-1086-3961,Queens University Belfast,,Computing,MSc Cyber Security,2014,2015
"Williams, Lauren",Lauren,Williams,0000-0003-1086-3961,Ulster University,http://dx.doi.org/10.13039/501100001632,Computing,BSc. (Hons.) Computing (with Artificial Intelligence) with a diploma in professional practice,2009,2013
"Williams, Lauren",Lauren,Williams,0000-0001-8643-8422,Duke University,3065,Physical Therapy,Doctor of Physical Therapy,2009,2012
"Williams, Lauren",Lauren,Williams,0000-0003-4016-2736,,,,,,
"Williams, Lauren",Lauren,Williams,0000-0003-3696-0372,,,,,,
"Williams, Lauren",Lauren,Williams,0000-0003-1204-4337,,,,,,
"Williams, Lauren",Lauren,Williams,0000-0002-1724-1359,,,,,,
"Williams, Lauren",Lauren,Williams,0000-0001-8571-1941,,,,,,
"Williams, Lauren",Lauren,Williams,0000-0002-4570-3012,,,,,,
"Williams, Lauren",Lauren,Williams,0000-0002-4884-7214,,,,,,
"Williams, Lauren",Lauren,Williams,0000-0001-5258-2944,,,,,,
"Williams, Lauren",Lauren,Williams,0000-0001-5355-8989,,,,,,
"Williams, Lauren",Lauren,Williams,0000-0003-4420-3777,,,,,,
"Williams, Lauren",Lauren,Williams,0009-0002-0789-5620,,,,,,
"Williams, Lauren",Lauren,Williams,0000-0002-6886-605X,,,,,,
"Williams, Lauren",Lauren,Williams,0009-0007-7688-2336,Queensland University of Technology,1969,,,,
"Williams, Lauren",Lauren,Williams,0009-0007-7688-2336,Queensland University of Technology,https://ror.org/03pnv4752,,Bachelor of Design (Honours) (Landscape Architecture),2019,2024
"Williams, Lauren",Lauren,Williams,0009-0000-6249-9861,,,,,,
"Williams, Lauren",Lauren,Williams,0009-0006-7419-4671,,,,,,
"Williams, Lauren",Lauren,Williams,0009-0009-2265-8085,,,,,,
"Williams, Lauren",Lauren,Williams,0000-0003-3109-8744,,,,,,
"Williams, Lauren",Lauren,Williams,0009-0004-9993-6905,,,,,,
"Williams, Lauren",Lauren,Williams,0000-0003-3443-3552,Brown University,6752,,Bachelor of Arts,2005,2009
"Williams, Lauren",Lauren,Williams,0000-0002-0680-2464,University of Utah,,Psychology,,2015,
"Williams, Lauren",Lauren,Williams,0000-0002-0680-2464,University of Oregon,,Psychology,B.S.,2011,2014
"Williams, Lauren",Lauren,Williams,0000-0003-2589-2220,Queen's University Belfast,https://ror.org/00hswnk62,Computing,MSc Cyber Security,2014,2015
"Williams, Lauren",Lauren,Williams,0009-0004-7964-1843,,,,,,
"Williams, Lauren",Lauren,Williams,0000-0003-3319-8220,,,,,,
"Williams, Lauren",Lauren,Williams,0009-0001-5441-3746,,,,,,
"Williams, Lauren",Lauren,Williams,0009-0004-0394-8873,,,,,,
"Williams, Lauren",Lauren,Williams,0000-0001-7794-1835,,,,,,
"Williams, Lauren",Lauren,Williams,0000-0001-6749-0516,Stellenbosch University Faculty of Science,98826,Geography and Environmental Studies,Doctor of Philosophy,2016,2020
"Williams, Lauren",Lauren,Williams,0000-0001-6749-0516,University of Cape Town Faculty of Science,98827,Environmental Geographical Sciences,Master of Science,2008,2011
"Williams, Lauren",Lauren,Williams,0000-0001-6749-0516,University of Cape Town Faculty of Science,98827,Environmental Geographical Sciences,Bachelor of Science Honours,2007,2007
"Williams, Lauren",Lauren,Williams,0000-0001-6749-0516,University of Cape Town Faculty of Science,98827,Environmental Geographical Sciences ,Bachelor of Science ,2004,2006
"Williams, Lauren",Lauren,Williams,0000-0001-6749-0516,University of Cape Town Faculty of Science,98827,Biology,Bachelor of Science ,2004,2006
"Williams, Lauren",Lauren,Williams,0000-0001-5284-8327,,,,,,
"Williams, Lauren",Lauren,Williams,0009-0006-1962-1052,,,,,,
"Williams, Lauren",Lauren,Williams,0009-0009-2342-2381,,,,,,
"Williams, Lauren",Lauren ,Williams,0009-0007-8880-6971,Liverpool John Moores University,https://ror.org/04zfme737,Liverpool Business School,BA Hons in Marketing,2015,2018
"Williams, Lauren",Lauren,Williams,0000-0002-7860-0319,University of Newcastle Faculty of Health,64834,School of Medicine and Public Health,Doctor of Philosophy,,2004
"Williams, Lauren",Lauren,Williams,0000-0002-7860-0319,Curtin University,1649,,Post graduate Diploma in Health Promotion,1998,2001
"Williams, Lauren",Lauren,Williams,0000-0002-7860-0319,University of New England,1319,,Graduate Diploma of Social Science,1988,1991
"Williams, Lauren",Lauren,Williams,0000-0002-7860-0319,Deakin University,2104,Nutrition and Dietetics,Graduate Diploma in Dietetics,1986,1986
"Williams, Lauren",Lauren,Williams,0000-0002-7860-0319,University of New England,1319,Biochemistry and Microbiology,Bachelor of Science (Honours),1985,1985
"Williams, Lauren",Lauren,Williams,0000-0002-7860-0319,University of New England,1319,Biochemistry and Microbiology,Bachelor of Science,1981,1983
"Williams, Lauren",Lauren,Williams,0009-0005-1549-2479,,,,,,
"Williams, Lauren",Lauren,Williams,0000-0002-6353-4849,Brigham Young University,,Exercise Science,MS,2019,
"Williams, Lauren",Lauren,Williams,0000-0002-6353-4849,Utah Valley University,,Exercise Science and Outdoor Recreation,Exercise Science,2014,
"Williams, Lauren",Lauren Grace,Williams,0000-0002-2329-0923,,,,,,
"Williams, Lauren",Jessica Lauren,Williams,0000-0002-7544-3370,James Cook University,8001,College of Marine & Environmental Sciences,PhD candidate (Marine science),2012,2016
"Williams, Lauren",Jessica Lauren,Williams,0000-0002-7544-3370,Murdoch University,5673,Biological Sciences,Bsc (Hons) Marine science & conservation wildlife biology,2007,2010
"Williams, Lauren",Lauren-Marie,Williams ,0000-0001-8064-1024,University of Florida,3463,Soil and Water Sciences ,MS. SWS-Hydrology ,2021,2027
"Williams, Lauren",Lauren-Marie,Williams ,0000-0001-8064-1024,University of Florida,3463,Geology,Geology ,2018,2020
"Williams, Lauren",Lauren Hutch,Williams,0009-0007-5830-5607,,,,,,
"Williams, Lauren",Lauren,Williams-Arnes,0000-0002-3270-4489,,,,,,
"Yang, Jennifer",Jennifer,Yang,0000-0002-1978-1551,,,,,,
"Yang, Jennifer",jennifer,yang,0000-0002-9968-5673,Yale University,grid.47100.32,Genetics,Postdoctoral Fellow,2009,2014
"Yang, Jennifer",jennifer,yang,0000-0002-9968-5673,University of Miami School of Medicine,12235,Microbiology and Immunology,Ph.D.,2003,2008
"Yang, Jennifer",jennifer,yang,0000-0002-9968-5673,University of Hong Kong Department of Medicine,213676,Biochemistry,Ivy wu Fellow,2002,2003
"Yang, Jennifer",jennifer,yang,0000-0002-9968-5673,Tianjin Medical University,12610,Biochemistry and Molecular Biology,Master of Science,1998,2001
"Yang, Jennifer",jennifer,yang,0000-0002-9968-5673,Tianjin Medical University,12610,Medicine,Bachelor of Medicine,1992,1997
"Yang, Jennifer",Jennifer,Yang,0000-0001-8449-2257,,,,,,
"Yang, Jennifer",Jennifer,Yang,0000-0003-2332-051X,John Jay College of Criminal Justice,,Criminal Justice,PhD,2019,
"Yang, Jennifer",Jennifer,Yang,0000-0003-2332-051X,Simon Fraser University,,School of Criminology,Master of Arts,2017,2019
"Yang, Jennifer",Jennifer,Yang,0000-0001-5981-1703,,,,,,
"Yang, Jennifer",Jennifer,Yang,0009-0006-2500-2127,,,,,,
"Yang, Jennifer",Jennifer,Yang,0000-0001-8149-5161,Case Western Reserve University School of Medicine,12304,,,2020,2024
"Yang, Jennifer",Jennifer,Yang,0000-0001-8149-5161,University of Michigan,,,,2016,2019
"Yang, Jennifer",Jennifer,Yang,0000-0002-9529-0105,,,,,,
"Yang, Jennifer",Jennifer,Yang,0009-0009-5565-7329,,,,,,
"Yang, Jennifer",Jennifer,Yang,0009-0005-7297-3690,,,,,,
"Yang, Jennifer",Jennifer,Yang,0009-0004-2253-879X,,,,,,
"Yang, Jennifer",Jennifer,Yang,0009-0007-8561-2450,,,,,,
"Yang, Jennifer",Jennifer,Yang,0000-0001-5916-8228,,,,,,
"Yang, Jennifer",Jennifer,Yang,0009-0004-2331-2506,,,,,,
"Yang, Jennifer",Jennifer,Yang,0009-0005-6250-4356,,,,,,
"Yang, Jennifer",Jennifer,Yang,0000-0001-5438-7210,The University of Alabama at Birmingham,9968,,MD,2012,2016
"Yang, Jennifer",Jennifer,Yang Hui,0000-0002-8001-3236,,,,,,
"Yang, Jennifer",Jennifer Marie,Yang,0000-0002-5147-2855,Australian National University,2219,,"Master of Culture, Health and Medicine student",2020,2021
